Application_mode,Course,Previous_qualification,Previous_qualification_grade,Mothers_occupation,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,GDP,Status,Curricular_units_credited_avg,Curricular_units_enrolled_avg,Curricular_units_evaluations_avg,Curricular_units_approved_avg,Curricular_units_grade_avg,Curricular_units_without_evaluations_avg
17,9238,1,103.0,7,104.1,0,0,1,0,0,20,3.51,Dropout,0.0,5.5,5.5,0.0,0.0,0.0
17,9500,1,140.0,3,127.6,1,0,1,0,0,23,1.79,Graduate,0.0,7.5,9.0,6.5,13.785833333333334,0.0
1,9773,1,159.0,3,151.0,1,0,1,0,0,18,-1.7,Graduate,0.0,6.0,6.0,6.0,15.083333333333334,0.0
44,9238,39,140.0,9,135.7,1,0,1,0,0,20,1.79,Graduate,2.5,6.0,6.0,6.0,13.333333333333334,0.0
17,9500,1,148.0,5,137.8,1,0,1,0,1,18,1.74,Graduate,0.0,8.0,8.0,7.0,14.962857142857144,0.0
1,9147,1,112.0,9,117.3,1,0,1,0,0,20,2.02,Graduate,0.0,5.0,8.0,4.5,11.6,0.0
18,9500,1,131.0,3,121.2,1,0,1,0,0,18,-0.92,Graduate,0.0,7.5,8.5,7.5,12.600000000000001,0.0
17,9670,1,145.0,2,129.3,1,0,1,0,0,20,-0.92,Graduate,0.0,6.0,6.5,6.0,16.36904761904762,0.0
1,9500,1,133.1,5,123.0,1,0,1,0,0,19,-1.7,Graduate,0.0,8.0,8.0,7.0,13.714285714285714,0.0
44,9085,39,140.0,4,140.0,0,0,1,0,0,21,0.79,Graduate,1.0,6.0,9.0,6.0,12.654761904761905,0.0
7,9070,43,140.0,9,140.0,0,0,1,0,0,33,2.02,Graduate,0.0,6.0,7.5,4.5,13.0,0.0
1,9085,1,150.0,4,144.6,0,1,0,0,0,24,0.32,Dropout,0.0,5.0,5.5,0.5,6.5,0.0
43,9238,1,120.0,4,118.3,0,0,1,0,1,20,0.79,Graduate,7.0,11.0,13.0,11.0,12.375,0.0
1,171,1,156.0,9,153.6,1,0,1,0,0,18,-3.12,Graduate,0.0,0.0,0.0,0.0,0.0,0.0
1,9070,1,167.0,7,158.3,1,0,1,0,0,18,-4.06,Graduate,0.0,6.0,6.0,6.0,14.666666666666666,0.0
43,8014,6,133.1,0,100.0,0,1,1,0,0,29,0.32,Dropout,1.0,6.0,11.0,3.0,11.25,0.0
17,9500,1,147.0,5,134.9,0,0,1,0,0,18,-0.92,Graduate,0.0,7.5,9.0,7.5,14.207792207792206,0.0
1,9773,1,129.0,5,142.0,1,0,1,0,0,19,-3.12,Graduate,0.0,6.0,7.5,6.0,12.69047619047619,0.0
17,171,1,136.0,7,127.3,1,0,1,0,0,19,-4.06,Dropout,0.0,0.0,0.0,0.0,0.0,0.0
17,9238,1,128.0,5,116.5,0,0,1,0,1,18,1.79,Graduate,0.0,6.0,8.5,5.5,10.65,0.0
43,9500,1,140.0,7,138.6,0,0,1,0,1,19,-0.92,Graduate,0.0,7.5,10.0,7.0,13.656818181818181,0.0
42,9853,1,141.0,9,133.0,0,0,1,0,0,20,1.74,Dropout,5.5,13.0,20.0,11.0,12.526923076923076,0.0
17,9238,1,133.0,3,136.2,1,0,1,0,0,19,0.32,Enrolled,0.0,6.0,13.0,1.5,11.0,0.0
17,9254,1,125.0,7,118.0,1,0,1,0,1,19,-3.12,Graduate,0.0,6.0,9.5,3.5,12.291666666666668,0.0
1,9070,1,124.0,4,126.8,0,0,1,0,1,18,0.79,Enrolled,0.5,6.0,10.0,5.5,11.571428571428571,0.5
1,9500,1,140.0,5,128.5,1,0,1,0,1,18,-3.12,Graduate,0.0,8.0,8.0,8.0,13.40375,0.0
17,9254,1,140.0,2,129.9,0,0,1,0,1,19,-3.12,Graduate,0.0,6.0,12.0,4.5,12.0,0.0
17,9773,1,137.0,5,125.8,0,1,1,1,0,20,-1.7,Dropout,0.0,6.0,6.5,5.5,12.266666666666666,0.0
17,171,1,144.0,9,129.3,1,0,1,1,1,18,0.32,Enrolled,0.0,0.0,0.0,0.0,0.0,0.0
1,9500,1,138.0,2,124.7,1,0,1,1,0,18,-0.92,Dropout,0.0,7.5,0.0,0.0,0.0,0.0
39,9003,1,130.0,2,154.9,0,1,0,1,0,35,3.51,Dropout,0.0,6.0,9.0,4.5,16.083333333333336,0.0
17,9119,1,142.0,9,127.3,0,0,1,1,0,18,-0.92,Enrolled,0.0,5.0,8.0,3.0,11.0,0.5
1,171,1,136.0,5,129.0,1,0,1,1,1,19,0.79,Graduate,0.0,0.0,0.0,0.0,0.0,0.0
1,9773,1,133.1,4,98.0,1,0,1,1,1,19,-4.06,Enrolled,0.0,6.0,8.0,5.0,12.142857142857142,0.0
17,9147,1,130.0,5,122.0,1,0,1,1,0,20,1.74,Enrolled,0.0,5.0,9.5,3.0,11.375,0.0
43,9070,1,117.0,4,112.5,1,0,1,1,0,19,0.79,Enrolled,2.0,6.0,10.0,3.5,11.0,0.0
1,9147,1,136.0,9,127.3,1,0,1,1,0,19,-1.7,Dropout,0.0,5.0,7.5,2.5,10.5,0.0
39,9556,1,133.1,9,100.5,0,0,1,1,0,24,2.02,Dropout,0.0,7.0,15.5,0.0,0.0,0.5
39,8014,1,140.0,9,122.0,1,1,0,1,0,29,1.79,Dropout,0.0,6.0,9.0,2.0,6.25,0.0
39,9500,1,150.0,9,140.0,0,0,1,1,0,24,-4.06,Graduate,0.0,7.5,16.5,4.5,11.947222222222223,0.0
17,9254,1,121.0,6,116.1,1,0,1,1,0,19,-4.06,Graduate,0.0,6.0,9.5,4.5,11.85,0.0
7,171,3,120.0,9,130.0,1,0,1,1,0,37,0.32,Dropout,0.0,0.0,0.0,0.0,0.0,0.0
5,9070,1,143.0,4,146.2,1,0,1,1,0,18,-0.92,Graduate,0.0,6.0,6.5,5.0,12.5,0.0
44,9119,39,180.0,9,180.0,0,0,1,1,1,20,1.79,Enrolled,2.0,6.5,11.0,6.0,14.133928571428571,0.0
1,9147,1,132.0,3,127.8,1,0,0,1,0,18,2.02,Dropout,0.0,5.0,0.0,0.0,0.0,0.0
43,9147,1,130.0,9,130.8,0,0,1,1,0,22,-0.92,Enrolled,0.0,5.0,7.0,1.5,6.666666666666667,1.0
17,9147,1,133.1,4,109.0,1,0,1,1,1,22,1.74,Enrolled,0.0,5.0,8.0,3.0,11.452380952380953,0.0
1,9773,1,131.0,9,132.4,1,1,0,1,0,18,2.02,Dropout,0.0,6.0,3.0,0.0,0.0,0.0
1,9500,1,149.0,4,129.3,1,0,1,1,0,18,-1.7,Graduate,0.0,8.0,8.0,7.0,13.1,0.0
1,9070,1,124.0,9,125.4,1,0,1,1,0,19,-3.12,Graduate,0.0,6.0,6.0,6.0,13.333333333333332,0.0
1,9119,1,126.0,5,130.2,0,0,1,1,0,19,1.74,Enrolled,0.0,5.0,7.5,4.0,11.1,0.0
1,9238,1,140.0,9,132.0,0,0,1,1,0,19,-0.92,Dropout,0.0,6.0,10.0,4.0,12.285714285714285,0.0
44,9003,39,170.0,9,170.0,1,1,1,1,0,21,1.79,Graduate,0.0,6.0,6.5,6.0,15.226190476190476,0.0
1,9773,1,133.0,2,130.2,0,0,1,1,0,19,3.51,Enrolled,3.0,8.0,12.5,6.5,11.8,0.5
18,9556,1,126.0,2,115.5,0,0,1,1,0,18,3.51,Graduate,0.0,7.0,10.5,5.0,13.516666666666666,0.0
16,9147,1,129.0,4,127.6,1,0,1,1,0,19,1.74,Dropout,0.0,5.0,8.5,4.0,11.3,0.0
7,9773,43,140.0,4,140.0,0,0,1,1,0,25,2.02,Graduate,0.0,6.0,6.0,6.0,14.083333333333332,0.0
1,9070,1,130.0,9,120.2,1,0,1,1,0,22,-1.7,Graduate,0.0,6.0,10.5,6.0,14.666666666666666,0.0
39,9500,1,130.0,4,150.0,0,0,1,1,0,24,-1.7,Graduate,0.0,8.0,8.0,7.0,12.742857142857144,0.0
1,9500,1,99.0,5,100.0,1,0,1,1,0,19,0.79,Graduate,0.0,7.5,9.0,7.0,12.551785714285714,0.0
43,9119,1,146.0,2,100.0,0,0,1,1,0,18,0.79,Enrolled,0.0,5.0,10.0,3.5,11.958333333333332,0.0
17,171,1,129.0,4,128.0,0,0,0,1,0,20,-3.12,Dropout,0.0,0.0,0.0,0.0,0.0,0.0
1,9500,1,132.0,9,128.0,1,0,1,1,1,19,1.74,Graduate,0.0,8.0,8.0,7.0,14.935714285714283,0.0
43,9254,1,110.0,9,107.2,1,0,1,1,0,19,0.32,Dropout,0.5,6.0,15.5,3.0,10.25,0.0
1,9670,1,116.0,3,110.1,1,0,1,1,0,19,1.79,Graduate,0.0,6.0,7.5,5.0,13.166666666666668,0.0
43,9003,1,119.0,9,119.0,0,1,1,1,0,23,-4.06,Dropout,0.0,6.0,7.0,0.0,0.0,0.0
39,9773,1,120.0,9,155.5,0,0,1,1,0,47,-1.7,Dropout,0.0,6.0,12.5,4.5,13.9,0.0
1,9070,1,117.0,3,118.4,0,0,1,1,0,19,-0.92,Graduate,0.0,6.0,7.0,5.0,11.291666666666668,1.0
1,171,1,137.0,4,141.2,1,0,1,1,0,19,2.02,Graduate,0.0,0.0,0.0,0.0,0.0,0.0
1,171,1,124.0,2,119.1,1,0,1,1,0,18,-0.92,Dropout,0.0,0.0,0.0,0.0,0.0,0.0
43,9147,1,151.0,1,111.0,0,0,1,1,0,28,-4.06,Dropout,0.0,5.0,9.0,1.0,5.0,0.0
43,9254,6,138.6,0,138.6,1,0,1,1,0,20,0.32,Dropout,0.0,6.0,10.5,3.5,11.583333333333332,0.0
17,9254,1,118.0,5,121.2,0,0,1,1,1,18,-4.06,Enrolled,0.0,6.0,10.5,3.5,11.333333333333332,0.0
1,171,1,136.0,4,150.4,1,0,1,1,1,21,1.79,Graduate,0.0,0.0,0.0,0.0,0.0,0.0
1,9254,1,123.0,9,117.8,0,0,1,1,0,19,1.74,Enrolled,0.0,6.0,11.0,3.0,12.875,0.0
39,9254,19,133.1,4,102.5,0,1,0,1,0,24,-0.92,Dropout,0.0,6.0,7.0,0.0,0.0,0.0
39,9130,1,130.0,191,110.0,0,0,1,1,0,24,-0.92,Enrolled,0.0,6.0,11.5,4.5,11.333333333333334,0.0
39,9085,12,133.1,9,138.3,1,1,0,1,0,25,3.51,Enrolled,0.0,6.0,6.0,0.0,0.0,0.0
39,9254,1,150.0,3,122.3,0,0,1,1,0,28,0.79,Graduate,0.0,6.0,9.0,5.5,12.6,0.0
39,9991,1,130.0,9,127.8,0,0,1,1,0,37,0.32,Enrolled,0.0,5.0,7.0,3.5,11.041666666666668,0.0
43,9119,1,128.0,4,100.0,0,0,1,1,0,19,0.79,Enrolled,0.0,5.0,10.0,3.5,11.25,0.0
17,9500,1,133.0,5,126.4,1,0,1,1,1,18,2.02,Graduate,0.0,7.5,7.5,7.5,13.684553571428573,0.0
39,9254,19,133.1,90,100.0,0,0,1,1,0,48,0.32,Dropout,0.0,6.0,14.0,2.0,10.0,0.0
17,9238,1,129.0,9,117.1,1,0,1,1,0,21,3.51,Graduate,0.0,6.0,6.5,6.0,13.0,0.0
17,9500,1,128.0,4,124.7,0,0,1,1,1,19,-4.06,Enrolled,0.0,7.0,10.5,6.0,12.472619047619048,0.0
43,9500,1,136.0,9,124.1,0,0,1,1,1,21,-3.12,Enrolled,0.0,8.0,8.0,0.0,0.0,8.0
44,9119,1,130.0,9,129.4,1,1,0,1,0,23,0.79,Dropout,0.0,5.0,6.5,0.0,0.0,0.0
1,9130,1,141.0,4,138.9,1,0,1,1,0,18,1.74,Graduate,0.0,5.0,5.5,4.5,13.425,0.5
44,9238,39,140.0,4,138.6,0,0,1,1,0,22,0.79,Dropout,2.5,6.0,6.5,4.0,13.166666666666668,0.0
16,171,1,122.0,9,133.9,1,0,1,1,0,25,1.79,Dropout,7.0,12.0,14.5,8.5,11.852272727272728,0.0
7,9085,40,140.0,2,140.0,0,1,1,1,0,27,2.02,Dropout,6.5,12.0,12.5,6.5,13.95,1.0
39,9119,12,133.1,0,95.1,0,0,0,1,0,49,1.74,Dropout,0.0,5.0,5.5,0.0,0.0,0.0
39,9991,1,120.0,5,128.2,0,0,0,1,0,31,-1.7,Dropout,0.0,5.0,2.5,1.0,5.5,0.0
39,9254,1,133.1,9,121.5,0,0,1,1,0,54,-0.92,Dropout,0.0,6.0,11.0,5.5,14.023809523809524,0.0
7,33,40,120.0,5,120.0,1,1,0,1,0,25,2.02,Dropout,15.0,18.5,23.5,16.5,12.306818181818182,0.5
44,9003,39,130.0,2,130.0,0,0,1,1,0,20,-4.06,Enrolled,0.5,6.5,13.5,2.5,11.083333333333332,0.0
7,9070,3,120.0,2,120.0,0,0,1,1,0,28,-1.7,Dropout,0.0,6.0,9.5,2.5,12.333333333333332,0.0
39,8014,19,133.1,9,107.0,0,0,1,1,0,41,-1.7,Graduate,0.5,6.5,6.5,6.5,13.011904761904763,0.0
1,9670,1,122.0,4,116.1,0,0,1,1,1,19,2.02,Enrolled,0.0,6.0,9.5,6.0,12.919642857142858,0.0
43,9147,1,123.0,4,114.4,0,0,1,1,0,22,-4.06,Dropout,0.0,5.0,7.0,1.0,5.75,0.0
1,9254,1,178.0,2,157.7,0,0,1,1,0,34,-4.06,Dropout,0.0,6.0,9.5,1.0,6.75,0.0
39,9003,1,130.0,9,150.0,0,1,0,1,0,28,2.02,Dropout,5.0,10.5,12.5,10.5,15.045454545454547,0.0
1,9853,1,110.0,9,114.3,1,0,1,1,0,42,0.32,Enrolled,0.0,6.0,9.5,5.0,12.100000000000001,0.0
18,9085,1,106.0,3,104.6,0,0,0,1,0,21,2.02,Enrolled,0.0,6.0,10.5,4.5,14.4,0.0
7,9003,3,140.0,9,140.0,0,0,1,1,0,50,-4.06,Dropout,1.5,6.0,8.5,1.5,13.25,0.0
1,9147,1,108.0,3,109.1,1,0,1,1,0,19,1.79,Dropout,0.0,5.0,5.0,0.0,0.0,0.0
43,9500,1,120.0,2,120.6,0,0,1,1,0,18,-0.92,Dropout,0.0,7.0,11.0,3.5,11.658333333333333,0.0
39,9991,1,100.0,1,161.9,0,0,1,1,0,59,-0.92,Dropout,0.0,5.0,7.0,0.0,0.0,0.0
7,9991,3,140.0,99,140.0,1,0,0,1,0,33,0.32,Dropout,0.0,5.0,5.0,0.0,0.0,0.0
17,9070,1,133.1,9,178.0,1,0,1,1,1,23,-3.12,Graduate,0.0,6.0,7.5,5.5,13.066666666666666,0.0
39,9991,19,133.1,5,138.3,0,0,1,1,0,44,0.79,Dropout,0.0,5.0,8.5,4.0,11.238095238095237,0.0
1,8014,1,140.0,0,128.0,1,0,1,1,0,37,-3.12,Dropout,0.0,6.0,0.0,0.0,0.0,0.0
39,171,19,100.0,9,139.0,0,0,1,1,0,36,1.74,Dropout,0.0,0.0,0.0,0.0,0.0,0.0
1,9991,1,123.0,4,113.2,0,0,0,1,0,22,0.32,Dropout,0.0,5.0,7.5,2.5,11.083333333333332,1.0
39,8014,19,133.1,6,139.0,0,0,1,1,0,49,1.79,Graduate,0.0,6.0,8.0,6.0,13.297619047619047,0.0
51,9773,1,135.0,5,110.0,1,0,1,1,0,23,2.02,Graduate,0.0,6.0,6.5,5.0,13.041666666666668,0.0
1,9070,1,132.0,4,136.6,1,0,1,1,0,19,0.32,Enrolled,0.0,6.0,8.5,4.0,11.2,1.5
43,8014,1,120.0,5,161.1,0,0,1,1,0,47,-0.92,Dropout,0.0,6.0,7.5,3.0,6.071428571428571,0.0
43,9003,1,130.0,4,130.0,0,0,1,1,0,28,-4.06,Graduate,7.5,15.0,25.5,14.5,12.683257918552037,0.5
44,9003,39,140.0,9,140.0,0,0,1,1,0,21,-4.06,Enrolled,0.0,6.0,14.0,4.0,11.125,0.0
1,9254,1,133.1,9,121.0,0,1,0,1,0,21,3.51,Dropout,0.0,6.0,8.5,5.0,10.916666666666668,0.0
43,9238,39,120.0,1,118.6,0,0,1,1,0,21,0.79,Graduate,7.5,10.5,13.5,10.0,12.100000000000001,0.0
1,9070,1,140.0,4,138.3,0,0,1,1,0,20,0.79,Enrolled,0.5,6.0,10.0,5.0,12.464285714285715,0.5
42,9147,1,133.1,9,115.8,0,0,0,1,0,49,1.74,Dropout,0.0,5.0,7.0,0.0,0.0,0.0
39,9991,1,120.0,6,160.0,0,0,1,1,0,40,-4.06,Graduate,0.0,5.0,5.0,5.0,12.2,0.0
17,9254,1,125.0,3,114.5,0,0,1,1,1,22,2.02,Graduate,0.0,6.0,8.0,6.0,14.026785714285715,0.0
42,9119,1,136.0,5,117.5,0,0,1,1,0,19,-4.06,Enrolled,1.0,5.0,6.5,3.0,11.65,0.0
39,9991,1,133.1,2,121.7,0,0,1,1,0,31,0.79,Dropout,0.0,5.0,6.0,0.0,0.0,0.0
42,9119,1,120.0,2,115.0,0,0,1,1,0,30,-4.06,Dropout,1.0,6.0,8.0,2.0,14.25,0.0
1,9238,1,127.0,5,125.3,0,0,1,1,0,19,0.32,Graduate,0.0,6.0,10.0,5.0,10.9,0.0
18,9147,1,131.0,90,131.0,0,0,1,1,0,22,-3.12,Dropout,0.0,5.0,10.5,3.0,12.5,0.0
1,9773,1,127.0,9,126.3,0,0,1,1,0,19,-4.06,Graduate,0.0,6.0,8.0,6.0,13.083333333333334,0.0
17,171,1,132.0,4,127.1,0,0,0,1,0,21,0.32,Dropout,0.0,0.0,0.0,0.0,0.0,0.0
17,9670,1,137.0,4,138.4,0,0,1,1,0,19,2.02,Graduate,0.0,6.0,7.5,6.0,14.276785714285715,0.0
43,9147,1,126.0,3,100.0,1,0,1,1,0,22,-0.92,Dropout,0.0,5.0,9.0,0.5,5.0,0.5
1,9238,1,136.0,2,126.2,0,0,1,1,0,22,1.74,Graduate,0.0,6.0,9.0,5.0,11.2,0.0
1,9238,1,124.0,4,118.8,0,0,1,1,0,19,-3.12,Graduate,0.0,6.0,10.5,5.0,11.625,0.0
39,9254,39,137.0,5,124.5,0,0,0,1,0,26,-0.92,Dropout,0.0,6.0,0.0,0.0,0.0,0.0
44,9119,39,140.0,3,140.0,0,0,1,1,0,23,1.79,Enrolled,2.0,6.5,12.0,2.0,14.0,0.0
17,9070,1,131.0,7,125.1,0,0,1,1,0,18,-0.92,Enrolled,0.0,6.0,8.5,5.5,11.566666666666666,2.0
1,9147,1,130.0,9,118.8,0,1,1,1,1,22,-4.06,Enrolled,0.0,5.0,9.5,3.5,10.833333333333332,0.0
18,9119,1,136.0,2,125.2,1,0,1,1,0,19,1.79,Enrolled,0.0,5.0,9.0,5.0,13.273809523809524,0.0
17,9147,1,133.1,4,95.0,0,0,1,1,0,20,2.02,Dropout,0.0,5.0,9.5,0.0,0.0,0.0
1,9070,1,110.0,9,107.6,1,0,1,1,1,22,0.32,Enrolled,0.0,6.0,6.0,6.0,11.916666666666666,0.0
7,9130,3,140.0,2,140.0,1,0,0,1,0,18,-1.7,Dropout,1.0,5.0,6.0,1.0,6.5,0.0
43,9991,38,133.1,2,125.4,0,0,1,1,0,39,1.74,Dropout,0.0,3.0,4.5,0.0,0.0,0.0
1,9500,1,141.0,90,128.0,0,0,1,1,0,18,1.74,Dropout,0.0,8.0,8.0,0.0,0.0,3.0
17,9119,1,130.0,3,129.3,0,0,1,1,1,18,3.51,Graduate,0.0,5.0,5.0,5.0,13.6,0.0
1,9238,1,160.0,9,152.0,0,0,1,1,1,19,0.79,Graduate,0.0,6.0,6.5,6.0,13.928571428571429,0.0
1,9500,1,140.0,9,128.8,0,0,1,1,0,18,1.79,Graduate,0.0,7.5,7.5,7.0,12.939583333333333,0.0
1,9147,1,150.0,0,152.8,1,0,1,1,1,18,0.32,Dropout,0.0,5.0,6.0,2.0,6.375,0.0
44,9130,39,150.0,6,150.0,1,0,1,1,0,22,1.74,Graduate,0.0,5.0,6.0,4.5,14.55,0.0
1,9238,1,133.1,3,112.0,0,0,1,1,0,19,1.79,Graduate,0.0,6.0,6.5,6.0,12.166666666666666,0.0
1,9130,1,152.0,9,135.6,1,0,1,1,0,18,-1.7,Dropout,0.0,5.0,5.0,5.0,15.5,0.0
39,9119,19,133.1,4,134.4,0,1,0,1,0,31,-0.92,Dropout,0.0,5.0,9.0,2.0,14.666666666666668,2.0
39,9991,1,130.0,3,120.5,0,0,1,1,0,28,-1.7,Dropout,0.0,5.0,5.0,0.0,0.0,0.0
1,9070,1,148.0,4,141.4,0,0,1,1,0,19,-4.06,Dropout,0.0,6.0,0.0,0.0,0.0,0.0
17,9254,1,148.0,4,145.2,0,0,1,1,0,20,-0.92,Graduate,0.0,6.0,7.5,6.0,14.214285714285714,0.0
39,9238,1,130.0,9,140.0,0,0,1,1,0,50,3.51,Dropout,0.0,6.0,7.0,2.0,6.125,0.0
43,9070,1,160.0,4,100.0,0,0,1,1,0,38,0.79,Enrolled,0.5,6.0,10.0,4.5,16.25,0.5
39,9991,1,130.0,9,140.0,1,0,1,1,0,31,-3.12,Dropout,0.0,5.0,6.5,1.0,12.0,0.0
39,9500,1,110.0,9,126.0,1,0,1,1,0,27,0.32,Enrolled,0.0,7.0,7.0,7.0,14.085714285714284,0.0
18,9238,1,122.0,9,112.6,1,0,1,1,0,21,-1.7,Graduate,0.0,6.0,9.5,6.0,10.333333333333332,0.0
39,9119,1,110.0,9,106.8,0,0,1,1,0,34,3.51,Dropout,0.0,5.0,8.5,0.5,5.0,0.0
51,9119,1,129.0,2,121.6,1,0,1,1,0,19,0.32,Enrolled,0.0,5.0,8.5,0.5,5.0,0.0
39,9991,1,110.0,1,120.0,1,0,0,1,0,40,-3.12,Dropout,0.0,5.0,7.5,2.5,10.583333333333332,0.0
1,171,1,170.0,9,160.6,1,0,1,1,1,18,-1.7,Graduate,0.0,0.0,0.0,0.0,0.0,0.0
39,9070,12,110.0,5,130.0,0,1,0,1,1,46,-4.06,Dropout,0.0,6.0,6.0,0.0,0.0,0.0
43,8014,1,110.0,0,110.0,0,0,1,1,0,37,0.32,Dropout,0.0,5.5,11.0,0.0,0.0,0.0
39,9003,1,133.1,9,110.0,1,0,1,1,0,31,-0.92,Dropout,0.0,6.0,9.0,0.0,0.0,0.0
39,9003,1,133.1,4,145.8,0,0,1,1,0,34,1.79,Graduate,0.0,6.0,15.0,5.0,12.866666666666667,0.0
1,171,1,126.0,4,130.2,1,0,1,1,1,18,-3.12,Dropout,0.0,0.0,0.0,0.0,0.0,0.0
1,9670,1,137.0,9,122.3,0,0,1,1,1,18,1.79,Graduate,0.0,6.0,6.5,6.0,13.952380952380953,0.0
17,9070,1,117.0,3,125.4,1,0,1,1,1,19,2.02,Graduate,0.0,6.0,6.5,6.0,12.0,0.0
43,9991,1,100.0,9,130.0,0,0,1,1,0,40,-4.06,Dropout,2.0,6.5,12.0,4.5,10.725,2.5
39,9130,1,120.0,9,150.0,0,0,1,1,0,25,1.79,Dropout,0.0,6.0,6.0,0.0,0.0,0.0
17,9119,1,126.0,5,116.9,1,1,1,1,0,20,2.02,Dropout,0.0,5.5,6.5,3.5,13.916666666666668,0.0
17,9119,1,122.0,9,114.7,0,0,1,1,0,20,2.02,Enrolled,0.0,5.0,7.0,5.0,14.757142857142856,0.0
39,9003,1,111.0,9,95.8,1,0,0,1,0,43,-4.06,Dropout,0.0,6.0,0.0,0.0,0.0,0.0
17,9119,1,139.0,9,133.1,1,0,1,1,0,18,0.32,Enrolled,0.0,5.0,7.5,3.5,13.583333333333332,0.5
43,9003,1,150.0,4,150.0,0,0,1,1,0,35,-4.06,Graduate,14.0,15.5,17.5,15.0,11.583333333333332,0.5
17,9991,1,116.0,9,118.5,0,0,1,1,0,23,0.32,Graduate,0.0,5.0,5.5,4.5,13.0,0.0
17,9500,1,130.0,2,131.1,0,0,1,1,0,19,1.79,Graduate,0.0,8.0,10.0,7.5,11.813839285714284,0.0
53,9085,42,150.0,3,150.3,1,0,1,1,1,21,3.51,Graduate,5.5,10.0,15.0,8.0,13.98611111111111,0.0
43,9670,1,132.0,4,120.5,0,0,1,1,0,19,0.79,Enrolled,0.0,6.0,12.5,4.0,12.875,0.0
18,9119,1,108.0,4,105.6,1,0,1,1,0,20,1.79,Graduate,0.0,5.0,7.0,5.0,13.726190476190476,0.0
39,9670,1,133.1,3,125.3,0,0,1,1,1,30,1.79,Dropout,0.0,6.0,0.0,0.0,0.0,0.0
39,9254,1,120.0,9,131.0,1,0,1,1,0,44,1.79,Graduate,0.0,6.0,6.0,6.0,12.083333333333332,0.0
18,9500,1,146.0,4,127.0,0,0,1,1,0,19,-1.7,Graduate,0.0,8.0,8.0,7.0,13.614285714285714,0.0
44,9130,39,150.0,3,150.0,1,0,1,1,0,22,-0.92,Graduate,9.5,15.0,23.5,11.0,13.57857142857143,0.5
1,9130,1,160.0,1,149.2,0,0,1,1,0,18,0.32,Graduate,0.0,5.0,6.0,4.5,14.1,0.0
17,9670,1,125.0,9,121.5,1,0,1,1,1,21,-1.7,Graduate,0.0,6.0,7.0,4.5,13.275,0.0
1,9085,1,125.0,90,137.3,0,0,1,1,0,18,0.32,Dropout,0.0,6.0,0.0,0.0,0.0,0.0
17,9670,1,122.0,2,119.6,1,0,1,1,0,18,2.02,Graduate,0.0,6.0,7.5,6.0,13.955357142857142,0.0
1,171,1,138.0,4,141.5,0,0,1,1,0,19,0.32,Graduate,0.0,0.0,0.0,0.0,0.0,0.0
44,9003,39,150.0,6,150.0,1,0,1,1,0,21,-0.92,Dropout,0.0,6.0,11.5,4.0,11.8375,0.0
39,9003,1,140.0,2,110.0,0,0,1,1,0,31,-0.92,Graduate,0.0,6.0,9.0,6.0,14.8625,0.0
17,9254,1,113.0,2,110.2,1,0,1,1,0,21,-3.12,Dropout,0.0,6.0,10.0,3.0,11.0,0.0
39,9119,1,139.0,9,110.3,0,1,1,1,0,24,3.51,Enrolled,0.0,5.0,11.5,1.0,10.5,0.0
42,9773,1,133.1,4,120.0,0,0,1,1,0,27,-3.12,Dropout,0.0,4.5,9.0,0.0,0.0,0.0
1,9147,1,118.0,9,114.2,1,0,1,1,0,20,1.79,Graduate,0.0,5.0,7.5,4.0,11.566666666666666,0.0
44,9119,39,140.0,4,140.0,1,0,1,1,0,22,1.74,Enrolled,0.0,5.0,7.5,1.0,5.833333333333333,0.0
1,9003,1,144.0,9,132.8,0,0,1,1,1,19,-4.06,Enrolled,0.0,6.0,9.5,4.0,12.25,1.0
18,9773,1,125.0,4,121.5,1,0,1,1,0,19,3.51,Graduate,0.0,6.0,6.0,6.0,14.166666666666668,0.0
1,171,1,131.0,7,127.2,1,1,1,1,0,23,2.02,Enrolled,11.5,17.0,23.5,12.0,12.03146853146853,0.5
17,9130,1,131.0,2,128.2,1,0,1,1,0,18,1.79,Graduate,0.0,6.0,7.5,6.0,13.833333333333332,0.0
1,9773,1,140.0,4,133.4,1,0,0,1,0,29,2.02,Enrolled,0.0,6.0,7.0,5.5,15.15,0.0
39,9130,1,133.1,4,120.0,1,0,1,1,0,29,1.74,Dropout,0.0,5.0,10.5,2.0,15.666666666666668,2.0
44,9003,1,140.0,4,140.0,0,0,1,1,0,20,-0.92,Enrolled,0.0,6.0,11.5,5.5,11.531746031746033,0.0
1,171,1,139.0,9,136.9,1,0,1,1,1,19,-3.12,Graduate,0.0,0.0,0.0,0.0,0.0,0.0
17,171,1,125.0,2,117.0,1,0,1,1,0,22,1.74,Enrolled,0.0,0.0,0.0,0.0,0.0,0.0
1,9670,1,117.0,3,110.7,1,0,1,1,0,20,2.02,Enrolled,0.0,6.0,10.0,5.5,13.0,0.0
39,9130,1,150.0,9,160.0,1,0,1,1,0,24,-3.12,Enrolled,0.0,5.0,11.0,3.5,12.875,0.5
1,9670,1,95.0,5,95.0,0,0,0,1,0,21,-1.7,Dropout,0.0,6.0,7.5,4.5,12.125,0.0
